Customer_ID,Day,Date,None,Basic,Silver,Gold,Platinum,Direct,lag_Direct,cum_Direct,Display,lag_Display,cum_Display,Email,lag_Email,cum_Email,Organic,lag_Organic,cum_Organic,Paid,lag_Paid,cum_Paid,12M_Revenue,Purchase
1011635156,21,9/22/2024,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,514.89,0
1011635156,27,9/28/2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,1,259.12,0
1011635156,40,10/11/2024,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,1,75.38,0
1011635156,58,10/29/2024,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,3,0,0,1,260.23,0
1011635156,59,10/30/2024,0,0,0,1,0,0,1,2,0,0,1,1,0,1,0,0,3,0,0,1,501.81,0
1011722320,18,9/19/2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.56,0
1011722320,29,9/30/2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,215.25,0
1011722320,41,10/12/2024,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,513.44,1
1011722320,46,10/17/2024,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,474.04,0
1011722320,49,10/20/2024,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1,358.11,0
1012155748,14,9/15/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,323.02,1
1012155748,18,9/19/2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,82.36,0
1012155748,20,9/21/2024,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,418.72,0
1012155748,27,9/28/2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,316.63,1
1012155748,35,10/6/2024,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,77.17,0
1012155748,48,10/19/2024,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,297.69,0
1012155748,51,10/22/2024,0,1,0,0,0,1,0,0,0,0,2,0,1,1,0,0,1,0,0,2,109.99,0
1012155748,52,10/23/2024,0,0,0,1,0,0,1,1,0,0,2,1,1,1,0,0,1,0,0,2,499.39,0
1012276360,13,9/14/2024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,148.73,0
1012276360,25,9/26/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,263.09,0
1012276360,28,9/29/2024,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2315.3,1
1012276360,30,10/1/2024,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,299.4,0
1012276360,36,10/7/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,1,59.05,0
1012276360,37,10/8/2024,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,1,0,0,1,215.12,0
1012276360,47,10/18/2024,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,1,121.49,0
1012276360,55,10/26/2024,0,0,1,0,0,0,0,1,1,0,1,0,0,2,0,0,2,0,0,1,282.58,0
1012373139,11,9/12/2024,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,129.03,0
1012373139,30,10/1/2024,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,147.04,1
1012373139,33,10/4/2024,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,619.5,0
1012373139,35,10/6/2024,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,2318.34,0
1012373139,45,10/16/2024,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,713.39,0
1012373139,55,10/26/2024,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,301.22,0
1012382357,14,9/15/2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.36,0
1012382357,16,9/17/2024,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,277.58,0
1012382357,22,9/23/2024,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,275.49,0
1012382357,23,9/24/2024,0,1,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,270.09,0
1012382357,37,10/8/2024,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,264.82,0
1012382357,44,10/15/2024,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,1,2,0,0,0,626.77,0
1012382357,44,10/15/2024,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,3,0,0,0,146.51,0
1012382357,55,10/26/2024,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1,0,3,0,0,0,611.87,0
1012609089,4,9/5/2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,516.98,1
1012609089,9,9/10/2024,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,275.74,0
1012609089,11,9/12/2024,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,501.95,1
1012609089,22,9/23/2024,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,266.96,0
1012609089,31,10/2/2024,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,53.96,0
1012667867,20,9/21/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,219.24,1
1012667867,22,9/23/2024,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,279.32,0
1012667867,46,10/17/2024,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,110.73,1
1012667867,46,10/17/2024,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,97.03,1
1012667867,52,10/23/2024,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,256.71,1
1012667867,56,10/27/2024,0,1,0,0,0,0,1,2,0,0,1,1,0,1,0,0,1,0,0,0,148.13,0
1012966422,25,9/26/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,369.08,0
1012966422,36,10/7/2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,259.2,0
1012966422,38,10/9/2024,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,370.14,1
1012966422,49,10/20/2024,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,288.3,1
1012966422,50,10/21/2024,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,371.72,0
1012966422,53,10/24/2024,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,3,103.08,0
1012966422,56,10/27/2024,0,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,1,3,366.21,0
1012966422,57,10/28/2024,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,4,362.53,0
1012966422,58,10/29/2024,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,5,716.48,0
1013094235,2,9/3/2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,295.91,1
1013094235,22,9/23/2024,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,296.79,0
1013094235,30,10/1/2024,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,292.27,0
1013094235,38,10/9/2024,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,719.73,0
1013094235,40,10/11/2024,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,275.27,0
1013094235,42,10/13/2024,1,0,0,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,1,1,55.27,0
1013094235,48,10/19/2024,0,0,0,1,0,0,1,1,0,0,1,0,0,3,1,0,0,0,0,1,615.89,0
1013094235,58,10/29/2024,1,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,1,0,0,1,216.36,0
1013125354,11,9/12/2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.21,1
1013125354,18,9/19/2024,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,110.39,1
1013125354,34,10/5/2024,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,215.28,1
1013125354,41,10/12/2024,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,718.48,1
1013125354,47,10/18/2024,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,1,302.38,0
1013125354,47,10/18/2024,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,1,1,144.02,0
1013125354,55,10/26/2024,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,1,370.66,0
1013125354,55,10/26/2024,0,1,0,0,0,0,0,2,1,0,0,0,0,2,0,0,1,0,0,2,132.41,0
1013609736,4,9/5/2024,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,502.76,1
1013609736,9,9/10/2024,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,78.41,0
1013609736,9,9/10/2024,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,524.59,1
1013609736,21,9/22/2024,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,460.21,1
1013609736,28,9/29/2024,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,2218.91,1
1013609736,28,9/29/2024,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,2081.62,1
1013609736,55,10/26/2024,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,1,0,1,317.34,0
1013609736,58,10/29/2024,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,1,1,2,319.57,0
1013708654,2,9/3/2024,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.04,1
1013708654,11,9/12/2024,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,412.58,1
1013708654,39,10/10/2024,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,149.81,0
1013708654,48,10/19/2024,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,259.72,0
1013708654,59,10/30/2024,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,260.37,0
1013757974,11,9/12/2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,416.77,0
1013757974,12,9/13/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,321.71,1
1013757974,25,9/26/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,55.73,1
1013757974,28,9/29/2024,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,280.11,0
1013757974,35,10/6/2024,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,126.98,0
1013757974,56,10/27/2024,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,519.38,0
1014345760,1,9/2/2024,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2078.59,1
1014345760,2,9/3/2024,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,223.88,0
1014345760,12,9/13/2024,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,498.53,0
1014345760,14,9/15/2024,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,258.94,1
1014345760,36,10/7/2024,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,2218.63,1
1014578238,13,9/14/2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,720.31,1
1014578238,13,9/14/2024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,144.68,1
1014578238,14,9/15/2024,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,150.49,1
1014578238,19,9/20/2024,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,2103.32,1
1014578238,28,9/29/2024,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,421.29,0
1014578238,31,10/2/2024,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,1,257.98,0
1014578238,49,10/20/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,1,0,1,366.75,0
1014578238,51,10/22/2024,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,1,0,1,2,2097.99,1
1014578238,53,10/24/2024,0,0,0,1,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,2,492.03,0
1014848287,11,9/12/2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,291.77,0
1014848287,17,9/18/2024,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,110.55,0
1014848287,17,9/18/2024,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,480.87,1
1014848287,19,9/20/2024,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,459.09,0
1014848287,46,10/17/2024,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,113.26,0
1015001045,24,9/25/2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,291.89,1
1015001045,29,9/30/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,57.5,0
1015001045,32,10/3/2024,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,105.78,0
1015001045,33,10/4/2024,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,95.84,0
1015001045,40,10/11/2024,0,0,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,0,0,513.13,1
1015001045,49,10/20/2024,1,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,82.19,0
1015001045,54,10/25/2024,0,0,1,0,0,0,0,2,0,1,1,0,0,2,0,0,0,1,0,1,515.83,0
1015345854,9,9/10/2024,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,497.66,1
1015345854,39,10/10/2024,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,477.65,0
1015345854,45,10/16/2024,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,104.78,0
1015345854,48,10/19/2024,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,517.48,1
1015345854,58,10/29/2024,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,297.25,0
1015409861,4,9/5/2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.59,1
1015409861,8,9/9/2024,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,614.43,1
1015409861,28,9/29/2024,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,77.83,0
1015409861,49,10/20/2024,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,120.8,0
1015409861,50,10/21/2024,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,0,0,512.98,0
1015409861,57,10/28/2024,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,1,299.01,0
1015525633,4,9/5/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,314.79,1
1015525633,8,9/9/2024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,146.36,1
1015525633,8,9/9/2024,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,419.37,1
1015525633,11,9/12/2024,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,458.75,1
1015525633,22,9/23/2024,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,498.82,1
1015525633,25,9/26/2024,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,0,0,1,268.21,0
1015525633,25,9/26/2024,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,2,1,0,1,518.3,1
1015525633,26,9/27/2024,0,1,0,0,0,0,0,1,1,0,0,0,1,2,0,1,2,0,1,2,125.75,1
1015525633,58,10/29/2024,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,2,0,0,2,2220.27,1
1015562067,1,9/2/2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,521.72,1
1015562067,10,9/11/2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,292.4,0
1015562067,16,9/17/2024,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,253.81,0
1015562067,19,9/20/2024,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,211.99,0
1015562067,24,9/25/2024,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,2060.17,0
1015562067,28,9/29/2024,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,1,366.44,0
1015562067,30,10/1/2024,0,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,1,0,1,2,618.83,0
1015562067,40,10/11/2024,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,2,0,0,2,143.68,0
1015562067,48,10/19/2024,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,2,0,0,2,219.42,0
1015723601,6,9/7/2024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,145.08,0
1015723601,12,9/13/2024,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,155.37,0
1015723601,28,9/29/2024,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,106.86,0
1015723601,32,10/3/2024,1,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,53.97,0
1015723601,34,10/5/2024,0,1,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,269.49,1
1015723601,41,10/12/2024,0,0,1,0,0,0,0,2,0,0,0,1,0,2,0,1,1,0,0,0,298.79,0
1015723601,56,10/27/2024,1,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,1,0,0,0,93.87,0
1015752810,1,9/2/2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.31,0
1015752810,3,9/4/2024,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,513.87,1
1015752810,8,9/9/2024,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,515.02,1
1015752810,8,9/9/2024,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,515.79,1
1015752810,17,9/18/2024,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,720.48,1
1015752810,21,9/22/2024,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,64.71,0
1015752810,26,9/27/2024,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,4,275.03,0
1015752810,39,10/10/2024,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,4,76.79,0
1015752810,52,10/23/2024,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,4,112.66,0
1015872354,2,9/3/2024,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.2,0
1015872354,7,9/8/2024,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,266.83,0
1015872354,23,9/24/2024,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,296.42,0
1015872354,28,9/29/2024,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,265.7,1
